Fiscal Year,Employer,Initial Approvals,Initial Denials,Continuing Approvals,Continuing Denials,NAICS,Tax ID,State,City,ZIP
2014,SOFTNICE INC,29,0,8,0,54,8482,PA,ALLENTOWN,18104
2014,OPTILAB LLC,1,0,0,0,33,8698,AZ,PHOENIX,85012
2014,NET ANDROID CORP,0,0,2,0,54,9425,AZ,CHANDLER,85224
2014,AVANT ASSESSMENT LLC,0,0,1,0,61,9624,OR,EUGENE,97401
2014,GIKA INC D/B/A ADVANCED ENTERPRISE,0,0,1,0,54,9805,CO,GREENWOOD VILLAGE,80111
2014,LEDCOR CONSTRUCTION INC,0,0,1,0,23,9822,CA,SAN DIEGO,92121
2014,DRIVESTREAM INC,5,0,13,0,54,1289,VA,STERLING,20166
2014,EMAGINENET TECHNOLOGIES INC,1,0,0,0,51,2019,TX,SUGAR LAND,77478
2014,EMAGINENET TECHNOLOGIES INC,0,0,2,0,54,2019,TX,SUGAR LAND,77478
2014,IRISYS INC,3,0,1,0,32,6384,CA,SAN DIEGO,92121
2014,KIA CONSULTING INC,1,0,0,0,54,0365,TX,RICHARDSON,75080
2014,JAVA OPTIONS LLC,0,0,1,0,99,3468,NJ,CHATHAM,07928
2014,AIR JOURNEY LLC,1,0,0,0,56,3800,FL,WINTER PARK,32789
2014,WIRELESS LATIN ENTERTAINMENT INC,0,0,1,0,99,3812,FL,MIAMI,33126
2014,SOUTH IREDELL SOCCER ASSOCIATION,0,0,0,1,61,4961,NC,CHARLOTTE,28210
2014,AMERICAN EDUCATION CENTER INC,2,0,0,0,61,1014,NY,NEW YORK,10004
2014,CASEWORKS ARCHITECT PLLC,0,0,1,0,54,1325,NY,NEW YORK,10011
2014,211 WA ST INC DBA ZEPPELIN HALL,1,0,0,0,72,2851,NJ,JERSEY CITY,07302
2014,MOTT MACDONALD INC,1,0,1,0,54,4169,CA,PLEASANTON,94588
2014,KOGNITO SOLUTIONS LLC,1,0,0,0,54,5476,NY,NEW YORK,10001
2014,ARTURO SINGER DBA SF REALTY,0,0,1,0,53,7740,TX,DALLAS,75201
2014,OPTESSA USA INC,0,0,1,0,54,8014,NJ,HAZLET,07730
2014,KBI BIOPHARMA INC,4,0,5,0,54,8312,NC,DURHAM,27704
2014,KORANGY PUBLISHING INC,2,0,0,0,51,2501,NY,NEW YORK,10001
2014,HELIX HEALTHCARE INC DBA ALVARADO,0,0,1,0,62,2662,CA,TUSTIN,92780
2014,STUDIO DANIEL LIBESKIND ARCHITECT,1,0,1,0,54,3503,NY,NEW YORK,10006
2014,MAPRO TEST SYSTEMS INC,0,0,1,0,33,7051,MI,SAGINAW,48603
2014,ENRIQUE NORTEN ARCHITECTURE PC DBA,1,0,0,0,54,9231,NY,NEW YORK,10001
2014,GLOMARK INTERNATIONAL LLC,6,0,5,0,54,2313,NJ,UNION,07083
2014,DS IQ INC,0,0,1,0,54,2337,WA,BELLEVUE,98008
2014,CERTIFY DATA SYSTEMS INC,1,0,1,0,52,2760,CA,CAMPBELL,95008
2014,CERTIFY DATA SYSTEMS INC,4,0,4,0,52,2760,CA,SAN JOSE,95128
2014,PROBAR LLC,1,0,0,0,72,3077,UT,SALT LAKE CITY,84104
2014,BPE SUBZI MANDI CASH & CARRY INC,1,0,0,0,54,7123,NJ,PARSIPPANY,07054
2014,PROVIDER RESOURCES INC,1,0,0,1,54,7353,PA,ERIE,16505
2014,1ST FIRE & SECURITY INC,0,0,1,0,92,9555,FL,VERO BEACH,32962
2014,XCOAL ENERGY & RESOURCES,2,0,0,0,42,3666,PA,LATROBE,15650
2014,CHEVY CHASE CONTRACTORS INC,0,0,1,0,99,0022,MD,SILVER SPRING,20910
2014,ONESTOP INTERNET INC,1,0,0,0,54,1685,CA,COMPTON,90221
2014,ONESTOP INTERNET INC,0,0,1,0,42,1685,CA,E DOMINGUEZ,90221
2014,ONESTOP INTERNET INC,0,0,2,0,54,1685,CA,E RANCHO DOMINGUEZ,90221
2014,ONESTOP INTERNET INC,0,0,1,0,54,1685,CA,RANCHO DOMINGUEZ,90220
2014,TRANSPERFECT DOCUMENT MANAGEMENT I,0,0,1,0,54,2152,NY,NEW YORK,10016
2014,NAMO SOLUTIONS INC,0,1,0,0,54,4389,CA,MILPITAS,95035
2014,PEI MEDIA INC,0,0,1,0,54,4493,NY,NEW YORK,10036
2014,CLEAR THOUGHT SOLUTIONS LLC,6,0,31,1,54,6826,NC,CARY,27511
2014,SANDIA NATL LABORATORIES,1,0,1,0,54,7942,CA,LIVERMORE,94550
2014,INFOSPAN INC,3,2,11,0,54,0877,VA,FALLS CHURCH,22043
2014,QIAGEN SHARED SERVICES INC,0,0,1,0,54,2545,MD,GAITHERSBURG,20878
2014,STONEMOR PARTNERS LP,1,0,0,0,81,3152,PA,LEVITTOWN,19056
2014,THE MSR GROUP LLC,1,0,1,0,54,7273,NE,OMAHA,68114
2014,TECH NET INC,4,0,1,0,54,7884,CA,FOLSOM,95630
2014,METMOX INC,2,0,2,0,54,8482,IL,HOFFMAN ESTATES,60169
2014,GLOBAL MARINECARE LLC FKA LOIPART,0,0,1,0,48,8849,FL,FORT LAUDERDALE,33312
2014,NORTHERN GEOTECHNICAL ENGINEERING,1,0,0,0,54,2717,AK,ANCHORAGE,99515
2014,HRM PARTNERS INC,0,0,0,1,54,4418,CA,TORRANCE,90503
2014,MAGEN H INC,1,0,0,0,45,4490,NY,NEW YORK,10003
2014,FULTON FAMILY DENTAL,0,0,2,0,62,5252,CA,SACRAMENTO,95825
2014,NOBEL BIOCARE PROCERA LLC,0,0,3,0,33,8453,NJ,MAHWAH,07430
2014,CARESOURCE HOMEHEALTH LLC,0,1,0,0,62,9867,NV,LAS VEGAS,89119
2014,ONBOARD TV LLC,0,0,1,0,54,7274,FL,MIAMI,33137
2014,WIZ TECH INC,3,0,0,0,54,8390,AL,OPELIKA,36801
2014,ACRON INC,0,0,0,1,44,8969,MO,CENTRALIA,65240
2014,ONE WILLIAM STREET CAPITAL MGT LP,0,0,6,0,52,0917,NY,NEW YORK,10104
2014,SEP-PRO SYSTEMS INC,1,0,1,0,33,5893,TX,HOUSTON,77041
2014,ONE INC DBA ONE SYSTEMS,2,0,0,0,54,6791,CA,RANCHO CORDOVA,95742
2014,CALXEDA INC,0,0,2,0,33,7990,TX,AUSTIN,78731
2014,WINDOWS MANAGEMENT EXPERTS INC,1,0,0,0,54,0502,WA,EDMONDS,98026
2014,THERAPEUTICA INC,0,0,1,0,62,3249,CA,TORRANCE,90505
2014,LIGHTNING HOCKEY LP,0,0,1,0,71,3370,FL,TAMPA,33602
2014,EMINNARA INC DBA LAW OFFICES OF GA,0,0,1,0,54,5959,CA,LOS ANGELES,90010
2014,KAMTEK INC,1,0,1,0,33,9459,AL,BIRMINGHAM,35215
2014,VALVITALIA USA INC,0,0,1,0,42,0740,TX,HOUSTON,77056
2014,THE BETH YESHURUN DAY SCHOOL,0,0,1,0,61,5161,TX,HOUSTON,77096
2014,KONTIKI INC,0,0,2,0,54,5320,CA,SUNNYVALE,94085
2014,SYNERGY LABORATORIES INC,0,0,1,0,99,1174,NV,LAS VEGAS,89104
2014,HANCOCK SOFTWARE INC,1,0,0,0,33,2769,MA,FRAMINGHAM,01701
2014,BIOLUMINA GROUP LLC,0,0,1,0,54,6565,NY,NEW YORK,10013
2014,CITIZENNET INC,2,0,0,0,54,7705,CA,CULVER CITY,90232
2014,PRIMASOFT INC,9,0,4,0,54,0298,TX,STAFFORD,77477
2014,CROVER INC,1,0,0,0,42,1491,CA,VERNON,90058
2014,INVNT LLC,0,0,1,0,54,6891,NY,NEW YORK,10012
2014,ADVANCED INTERVENTIONAL PAIN CLINI,1,0,0,0,62,9779,FL,ORLANDO,32807
2014,WASP MOBILE LLC,1,0,1,0,54,1049,FL,BOCA RATON,33487
2014,AMERICAN INFOSYS INC,5,0,20,3,54,4097,VA,HENRICO,23233
2014,AMERICAN INFOSYS INC,0,1,7,0,54,4097,VA,RICHMOND,23233
2014,AGEONICS MEDICAL P C,0,1,0,0,62,4189,NY,NEW YORK,10016
2014,TERMINUS INC,4,1,0,0,54,5160,NJ,BRIDGEWATER,08807
2014,TERMINUS INC,0,0,6,1,54,5160,NJ,SOMERSET,08873
2014,HDLOGIX INC,0,0,1,0,54,6427,NJ,EDISON,08837
2014,LIQUID CAPITAL MARKETS LLC,0,0,1,0,52,9114,IL,CHICAGO,60606
2014,SPARKPRO SOLUTIONS INC,6,2,0,0,54,9846,TX,IRVING,75038
2014,AERO PRECISION INDUSTRIES,0,0,1,0,33,1989,CA,LIVERMORE,94551
2014,TOTAL SPORTING SOLNS LLC DBA IMPAC,0,1,0,0,99,2756,PA,PHOENIXVILLE,19460
2014,EGNYTE INC,1,0,3,0,51,4252,CA,MOUNTAIN VIEW,94043
2014,EGNYTE INC,1,0,1,0,54,4252,CA,MOUNTAIN VIEW,94043
2014,PRESS PASS TV,1,0,0,0,54,4659,MA,BOSTON,02116
2014,ASSOCIATION OF NATURAL HEALTH INC,1,0,0,0,81,8580,GA,BREMEN,30110
2014,FREUDENBERG FILTRATION TECHNOLOGIE,1,0,0,0,33,1856,KY,HOPKINSVILLE,42240
2014,MEGA ENGRG AND LAND SURVEYING PC,1,0,0,0,54,2569,NJ,HACKENSACK,07601
2014,MEGA ENGRG & LAND SURVEYING PC,0,0,1,1,54,2569,NY,LONG ISLAND CITY,11101
2014,T3I GROUP LLC,0,0,1,0,54,4206,NJ,CEDAR KNOLLS,07927
2014,LEARNVEST INC,0,0,3,0,52,6518,NY,NEW YORK,10003
2014,TOFER & ASSO A PRO LAW CORP,0,0,1,0,54,8328,CA,BEVERLY HILLS,90211
2014,ENERGIZED FOR STEM ACADEMY INC,2,0,4,0,61,5918,TX,HOUSTON,77081
2014,SELERIX SYSTEMS INC,1,0,0,0,54,6699,TX,MCKINNEY,75070
2014,MARKETONE INTERNATIONAL LLP,1,0,0,0,54,9091,MA,WALTHAM,02451
2014,CLINTON PHARMACY INC,1,0,0,0,44,9866,NJ,CLINTON,08809
2014,SIMARN LLC,0,0,1,0,54,0227,TX,IRVING,75038
2014,MODERN EVERYDAY INC,1,0,0,0,42,1160,CA,SOUTH EL MONTE,91733
2014,BEACH POINT CAPITAL MGMT LP,0,0,1,0,52,2162,CA,SANTA MONICA,90404
2014,PRELABS LLC,1,0,0,0,99,3011,IL,OAK PARK,60302
2014,NOOM INC,2,0,1,0,51,3906,NY,NEW YORK,10001
2014,BUILDING EXTERIOR SOLNS LLC,1,0,0,0,99,4562,TX,HOUSTON,77024
2014,MOSES CONE PHYSICIAN SERVICES INC,0,0,1,0,62,9057,NC,GREENSBORO,27401
2014,FEFAS CUISINE LLC,0,1,0,0,99,0213,FL,HOLLYWOOD,33029
2014,WEPAY INC,0,0,1,0,52,0758,CA,PALO ALTO,94306
2014,SRI ANJANEYA LLC DBA ADAMS DISCOUN,0,0,1,0,44,1230,PA,GLENSIDE,19038
2014,AUTOGENOMICS INC,1,0,0,0,32,2299,CA,VISTA,92081
2014,MANDALA YOGA SPA,0,0,1,0,81,6026,TX,MISSION,78572
2014,GENETIC FINANCE LLC,2,0,0,0,52,6233,CA,SAN FRANCISCO,94105
2014,GENETIC FINANCE LLC,1,0,1,0,54,6233,CA,SAN FRANCISCO,94105
2014,AMERICAN INITIATIVES FOR SOCIAL DE,1,0,0,0,81,7435,NY,NEW YORK,10019
2014,KOCH AG & ENERGY SOLUTIONS LLC,1,0,2,0,32,7831,KS,WICHITA,67220
2014,BTG PACTUAL ASSET MGT US LLP,1,0,3,1,52,0014,NY,NEW YORK,10022
2014,LA CABLE SPORTS PRODUCTIONS LLC PA,0,0,1,0,51,5995,CT,BRISTOL,06010
2014,GGFB LLC,3,0,0,0,99,9835,CA,LOS ANGELES,90011
2014,CLEAN PLATE CLUB LLC DBA GOURMET F,1,0,0,0,31,0951,CA,CARLSBAD,92009
2014,TAGGART INTERNATIONAL LTD,1,0,0,0,48,6619,MO,LIBERTY,64068
2014,LAXCO INC,0,0,1,0,33,7259,WA,BOTHELL,98021
2014,RHYTHM ENGINEERING LLC,0,0,1,0,54,0265,KS,LENEXA,66219
2014,NANYA TECH CORP DELAWARE,0,0,1,0,33,7299,CA,SANTA CLARA,95054
2014,MACHAMMER INC DBA AURNHAMMER,1,0,0,0,54,7873,NY,NEW YORK,10004
2014,QUAD CAPITAL LLC,0,0,1,0,52,0371,NY,NEW YORK,10005
2014,GREAT LAKES ADVISORS HOLDINGS LLC,0,0,1,0,52,2839,IL,CHICAGO,60606
2014,I-BEHAVIOR INC,1,0,0,0,51,3579,CO,LOUISVILLE,80027
2014,NIFCO KOREA USA INC,1,0,1,0,33,4092,AL,MONTGOMERY,36108
2014,ARLEY THERAPY SERVICES LLC,0,0,1,0,62,4260,FL,MIAMI,33134
2014,CPPC MARKETING INC,1,0,0,0,31,6773,KY,FLORENCE,41042
2014,METAIO INC,4,0,3,0,54,7461,CA,SAN FRANCISCO,94110
2014,WP CO LLC DBA THE WASHINGTON POST,4,0,12,0,51,8139,DC,WASHINGTON,20071
2014,STRATEGIC SOLUTIONS GROUP LLC,0,0,2,0,54,8804,MA,JAMAICA PLAIN,02130
2014,NORTH AMERICAN BREWERIES INC,0,0,1,0,99,1528,NY,ROCHESTER,14605
2014,ADVANCEPIERRE FOODS INC,0,0,1,0,31,4279,OH,CINCINNATI,45246
2014,JAMISON CAPITAL PARTNERS LP,0,1,1,0,52,7398,NY,NEW YORK,10019
2014,WYOMING HEALTH MEDICAL GRP LLC,1,0,0,0,62,7419,WY,CASPER,82601
2014,INTECSEA INC,5,0,5,0,54,2167,TX,HOUSTON,77032
2014,INTECSEA INC,0,0,3,0,54,2167,TX,HOUSTON,77098
2014,KOCH NITROGEN COMPANY LLC,0,0,2,0,32,3656,KS,WICHITA,67220
2014,VICTOR SONGBANDITH LLC,0,1,0,0,62,4245,TX,PRESIDIO,79845
2014,ELETEC GLOBAL USA INC,0,0,1,0,54,4524,TX,HOUSTON,77063
2014,KOCH COMPANIES SERVICES LLC,2,0,0,0,33,4542,KS,WICHITA,67220
2014,SAVVYSHERPA INC,1,0,3,0,54,5079,MN,MINNEAPOLIS,55430
2014,UNIVERSIDAD INTERNACIONAL IBEROAME,0,1,0,0,61,8313,PR,SAN JUAN,00919
2014,KENTICO SOFTWARE LLC,2,0,1,0,54,9993,NH,NASHUA,03063
2014,VISTA TECH SYSTEMS INC,1,0,0,0,56,0258,GA,CUMMING,30040
2014,TIANHAI ELECTRIC NORTH AMERICA INC,2,0,0,0,33,4695,MI,PONTIAC,48342
2014,THE BROOKLYN WALDORF SCHOOL,1,0,1,0,61,9417,NY,BROOKLYN,11238
2014,THERAPY ALLIANCE INC,0,0,1,0,62,3154,FL,HIALEAH,33014
2014,AVANT SYSTEMS INC,40,0,2,1,54,4701,TX,DALLAS,75234
2014,AVANT SYSTEMS INC,0,0,3,0,54,4701,TX,IRVING,75062
2014,CONFIDENCE CONNECTION,1,0,0,0,62,7280,MA,NEEDHAM HEIGHTS,02494
2014,UPM MARKETING INC DBA UPM TELECOM,1,0,1,0,99,7832,OR,HILLSBORO,97124
2014,CHANYOU.COM US LLC,1,0,0,0,51,2631,CA,REDWOOD CITY,94065
2014,CHANGYOU COM US LLC,1,1,1,0,51,2631,CA,REDWOOD CITY,94605
2014,CHANGYOU COM US INC,0,0,1,0,33,2631,CA,SANTA CLARA,95054
2014,REVOLUTION CAPITAL GROUP LLC,0,0,1,0,52,2694,CA,LOS ANGELES,90067
2014,110 WATER STREET SERIES 274 LLC,0,2,0,0,99,1926,MD,BALTIMORE,21202
2014,ACADEMY CHARTER,0,0,1,0,61,3508,NY,HEMPSTEAD,11550
2014,THE RENTER & MGT CO,1,0,0,0,99,6500,FL,BOCA RATON,33431
2014,DLMC INC,1,0,0,0,62,1238,HI,HONOLULU,96818
2014,FASHION WITH INTENSION LLC,0,0,2,0,54,4897,FL,MIAMI,33127
2014,GLOBAL STEERING SYSTEMS LLC,0,0,2,0,33,7626,CT,WATERTOWN,06795
2014,BEVERLY HILLS LUXURY INTERIORS,0,1,1,0,54,0757,CA,LOS ANGELES,90067
2014,DEEPAK AMIN MD LLC,0,0,1,0,62,6367,NY,BROOKLYN,11216
2014,RENT THE RUNWAY,1,0,2,0,45,6379,NY,NEW YORK,10013
2014,KTM HOLDINGS INC,1,0,0,0,45,8157,CO,BROOMFIELD,80020
2014,KTM HOLDINGS INC,0,0,0,1,56,8157,CO,BROOMFIELD,80020
2014,IB PROPERTIES LLC,0,0,1,0,72,8599,NY,RENSSELAER,12144
2014,PERCIPIO MEDIA LLC,0,0,3,0,51,9305,MA,CAMBRIDGE,02139
2014,WINGS MEDICAL STAFFING LLC,0,0,0,1,53,9348,IN,MISHAWAKA,46545
2014,ICERTIS INC,4,1,3,1,54,0654,WA,BELLEVUE,98007
2014,DOCTORS HOSPICE OF GEORGIA INC,0,0,1,0,99,0743,GA,RIVERDALE,30274
2014,NEW YORKS BEST TASTING WATER LLC,0,0,1,0,99,1850,NY,SIDNEY,13838
2014,THE CJS SOLUTIONS GRP LLC DBA HCI,10,0,0,0,54,0416,FL,JACKSONVILLE,32216
2014,KEY APPAREL INC,0,0,1,0,99,1476,NY,NEW YORK,10018
2014,GRAVITY MEDIA LLC,0,0,1,0,51,2613,NY,NEW YORK,10001
2014,SEKISUI SPECIALTY CHEMICALS AMERIC,1,0,0,0,32,4851,TX,DALLAS,75234
2014,THE RAINE GROUP LLC,0,0,1,0,52,6013,NY,NEW YORK,10019
2014,MARYLAND PROPERTY MANAGEMENT LLC,1,0,0,0,53,6253,MD,TOWSON,21204
2014,DELTABAHN LLC,0,0,1,0,54,7552,TX,RICHMOND,77406
2014,E-ASPIRE IT LLC,1,1,9,1,54,7871,NJ,CRANBURY,08512
2014,E-ASPIRE IT LLC,12,1,2,3,54,7871,NJ,PRINCETON,08540
2014,HEALTH IT 2 BUSINESS SOLUTIONS LLC,1,0,0,1,51,0817,DC,WASHINGTON,20002
2014,DASMASH LLC,1,0,0,0,72,1552,NC,RALEIGH,27617
2014,TINY MIRACLE CONSULTING & INVESTME,0,0,1,0,62,2733,VA,LEESBURG,20176
2014,REPET INC,0,0,1,0,42,2981,CA,CHINO,91710
2014,UNLIMITED PETROLEUM CONSULTING INC,1,0,0,0,54,3091,FL,MIAMI,33134
2014,MAXTA INC,0,0,2,0,51,5643,CA,SUNNYVALE,94086
2014,RIYA TRAVEL & TOURS INC,1,0,0,0,56,9020,TX,IRVING,75062
2014,C & U AMERICAS LLC,0,0,1,0,33,0341,MI,PLYMOUTH,48170
2014,GREENLUC LLC,0,1,0,0,33,1593,TX,PEARLAND,77584
2014,WMBE PAYROLLING INC DBA TARGETCW,2,0,1,0,54,4690,CA,SAN DIEGO,92123
2014,OAKWOOD SOFTWARE INSURANCE SOLNS I,0,0,1,0,54,7094,TX,RICHARDSON,75080
2014,RUDRAAKSH LLC T/A MASALA ART,0,1,0,0,72,7390,DC,WASHINGTON,20016
2014,DIAMOND GLOVE CORP,0,1,0,0,33,8516,CA,SANTA ANA,92705
2014,CLEAN AIR INSTITUTE,1,0,1,0,81,9122,DC,WASHINGTON,20005
2014,SQUARE INC,14,0,16,0,51,9876,CA,SAN FRANCISCO,94103
2014,SQUARE INC,0,0,2,0,54,9876,CA,SAN FRANCISCO,94103
2014,A2Q2 CORPORATION,2,0,0,0,54,2796,CA,REDWOOD CITY,94065
2014,MAX POOL SYSTEMS INC,0,0,1,0,33,4076,TX,RICHMOND,77469
2014,CONCEPT CAPITAL MARKETS LLC,0,0,1,0,52,4378,NY,GARDEN CITY,11530
2014,CYTEX BUSINESS SOLUTIONS INC,0,1,0,0,54,8513,TX,IRVING,75062
2014,MISSION HOME HLTH OF SAN DIEGO INC,0,0,1,0,62,1909,CA,SAN DIEGO,92108
2014,RAINBOW HOSPITALITY LLC,0,0,1,0,31,4022,MI,YPSILANTI,48197
2014,INGRASYS TECHNOLOGY USA INC,0,0,1,0,33,8734,CA,SAN JOSE,95110
2014,INGRASYS TECHNOLOGY USA INC,0,0,2,0,54,8734,CA,SANTA CLARA,95054
2014,OHM ENTERPRISE SOLUTIONS INC,0,0,1,0,54,8800,IL,WESTMONT,60559
2014,TRACELINK INC,1,0,0,0,54,1564,MA,NORTH READING,01864
2014,TRACELINK INC,0,0,1,0,54,1564,MA,WAKEFIELD,01880
2014,ALLDIGITAL INC,0,0,1,0,54,2134,CA,IRVINE,92618
2014,ST VINCENT S MULTISPECIALTY GRP IN,2,0,8,0,62,8769,CT,BRIDGEPORT,06606
2014,SAI-MED PARTNERS LLC,0,0,3,0,54,8825,PA,READING,19609
2014,FIRST DERIVATIVES US INC,0,0,1,0,54,3269,NY,NEW YORK,10006
2014,MMA PAN ASIA FUND I MANAGEMENT LLC,1,0,0,0,52,4218,NY,SCARSDALE,10583
2014,CHAMPION TELECOM INC,1,0,0,0,81,6162,CA,FREMONT,94539
2014,VICTORIA PRODUCTIONS INC,1,0,0,0,51,6969,NY,NEW YORK,10005
2014,VICTORIA PRODUCTIONS INC,1,0,0,0,54,6969,NY,NEW YORK,10005
2014,JOULE PROCESSING LLC,0,0,2,0,54,8836,TX,HOUSTON,77027
2014,DAIMAY NORTH AMERICA AUTOMOTIVE IN,0,1,0,0,44,6054,MI,ANN ARBOR,48105
2014,DAIMAY N AMERICA AUTOMOTIVE INC,4,0,1,0,42,6054,MI,REDFORD,48239
2014,LUCKY HOSPITALITY INC,0,0,1,0,56,1058,OK,BROKEN ARROW,74012
2014,STAR TRIBUNE MEDIA CO LLC,0,0,1,0,51,1962,MN,MINNEAPOLIS,55488
2014,YUKE S LA INC,0,0,1,0,51,4010,CA,CULVER CITY,90230
2014,AIG PC GLOBAL SERVICES INC,14,0,40,1,52,5576,NY,NEW YORK,10038
2014,CAPELLA SYSTEMS LLC,1,0,1,0,54,6570,CA,SAN JOSE,95112
2014,CTS GLOBAL LOGISTICS GEORGIA INC,1,0,0,0,48,6945,NY,JAMAICA,11434
2014,CTS GLOBAL LOGISTICS GEORGIA INC,0,0,1,0,48,6945,NY,SPRINGFIELD GARDENS,11413
2014,GLOBAL IMPORTS INC,1,0,0,0,42,7034,CA,ALHAMBRA,91801
2014,CAREPEOPLE HOME HEALTH INC,0,0,1,0,62,7206,VA,ANNANDALE,22003
2014,BUMP NETWORK DBA EVENTS NETWORK IN,1,0,0,0,51,8603,CA,SAN DIEGO,92122
2014,FERMATA CONSULTING LLC,1,0,0,0,54,8966,WA,SEATTLE,98122
2014,GOODWILL GROUP INC,2,0,0,0,23,9506,NY,BROOKLYN,11211
2014,CHINA UNIONPAY USA LLC,1,0,0,0,52,0195,NJ,JERSEY CITY,07311
2014,LIBERTY DAYTON REGIONAL MEDICAL CE,0,0,1,0,62,0207,TX,LIBERTY,77575
2014,JUNGHEINRICH DESIGN CENTER HOUSTON,0,0,1,0,33,0232,TX,HOUSTON,77043
2014,ACESSE CORPORATION,1,0,0,0,54,1248,MN,MINNEAPOLIS,55401
2014,CALVERT CLIFFS NUCLEAR POWER PLANT,0,0,1,0,22,3288,PA,KENNETT SQUARE,19348
2014,GENERAL TOOL INC,0,0,2,0,54,4601,CA,IRVINE,92606
2014,WASHINGTON WANBAO INC,0,1,0,0,51,4704,DC,WASHINGTON,20007
2014,HBE SOLUTIONS LLC,0,0,1,0,54,5333,NY,NEW YORK,10017
2014,GLOBAL ANALYTICS HOLDINGS INC,0,0,1,0,54,7920,CA,LA JOLLA,92037
2014,YISHENG US BIOPHARMA INC,0,0,2,0,32,9482,MD,GAITHERSBURG,20878
2014,ANAMETRIX INC,1,0,2,0,54,1157,CA,SAN DIEGO,92121
2014,INCENTER CORP,1,0,0,0,54,7002,FL,MIAMI,33134
2014,APIXIO INC,0,0,2,0,54,8223,CA,SAN MATEO,94402
2014,LABWARE GLOBAL SERVICES INC,0,0,1,0,54,8377,DE,WILMINGTON,19806
2014,FIRST REPUBLIC BANK,4,0,0,0,52,3856,CA,SAN FRANCISCO,94111
2014,GLOWBALIZE REAL ESTATE MGMT LLC,0,0,1,0,53,3908,MO,KANSAS CITY,64114
2014,NY FRENCH AMERICAN CHARTER SCHOOL,0,0,0,1,61,8737,NY,NEW YORK,10027
2014,APIA ENGINEERING CONSULTING LLC,2,0,1,0,54,0188,PA,ENOLA,17025
2014,DOSSIA SERVICE CORPORATION,1,0,1,0,99,0928,MA,BOSTON,02111
2014,WATERFRONT CAPITAL PARTNERS LLC,1,0,0,0,52,3231,NY,NEW YORK,10022
2014,ELITE TECHNOLOGY INC,0,0,1,0,56,4080,NY,NEW YORK,10016
2014,SIMPLY MEASURED INC,0,0,1,0,54,8399,WA,SEATTLE,98121
2014,VICTORY HOSPITALITY LLC,0,1,0,0,99,0429,NY,STATEN ISLAND,10314
2014,LIMAGRAIN CEREAL SEEDS LLC,0,0,1,0,11,3871,CO,FORT COLLINS,80525
2014,MOLDEX3D NORTHERN AMERICA INC,1,0,0,0,54,4090,MI,FARMINGTON HILLS,48335
2014,MOLDEX3D NORTHERN AMERICA INC,0,0,1,0,51,4090,MI,NORTHVILLE,48167
2014,SIMARN LLC,6,0,2,0,54,0227,TX,IRVING,75038
2014,SIMARN LLC,2,0,0,0,56,0227,TX,IRVING,75038
2014,OPTIMUM SEMICONDUCTOR TECHS INC,1,0,0,0,99,0483,NY,TARRYTOWN,10591
2014,PARAGON HOME HEALTH CARE INC,1,0,0,0,62,2123,IN,MISHAWAKA,46545
2014,ACCUEN INC,0,0,1,0,54,4471,NY,NEW YORK,10007
2014,HYADES TECHNOLOGY INC,5,2,5,0,54,6861,CA,SANTA CLARA,95054
2014,CROUSE MEDICAL PRACTICE PLLC,1,0,0,0,62,8096,NY,SYRACUSE,13210
2014,HORIZON TIRE INC,0,1,0,0,32,9688,GA,NORCROSS,30071
2014,HORIZON TIRE INC,1,0,0,0,32,9688,TX,HOUSTON,77029
2014,TIGERTRADE SERVICES INC,1,0,0,0,54,0383,NJ,VERONA,07044
2014,VEEDIMS LLC,0,0,1,0,54,1475,FL,FORT LAUDERDALE,33312
2014,SPOTIFY USA INC,3,0,16,0,51,5431,NY,NEW YORK,10011
2014,URBINI GROUP LLC,2,0,0,0,71,6866,MD,GAITHERSBURG,20878
2014,TELEX METALS LLC,1,0,0,0,56,7490,PA,FAIRLESS HILLS,19030
2014,BBAM US LP,1,0,1,0,53,7765,CA,SAN FRANCISCO,94111
2014,EXCEL DISTRIBUTION LLC,0,0,2,0,44,0803,TX,HOUSTON,77040
2014,EVOLUTION SORBENT PRODUCTS LLC,0,0,1,0,33,4103,IL,WEST CHICAGO,60185
2014,NEXISTANT INC,1,0,0,0,54,4594,CA,HERMOSA BEACH,90254
2014,MALABAR PHARMACY LLC,0,0,1,0,44,5341,FL,PALM BAY,32907
2014,BENU NETWORKS INC,1,0,2,0,54,0126,MA,BILLERICA,01821
2014,THERMALIN DIABETES LLC,1,0,0,0,54,4394,MA,WABAN,02468
2014,AAA COMMUNICATIONS INC,0,0,1,0,99,0319,VA,CENTREVILLE,20120
2014,CENTER548 LLC,1,0,0,0,53,1243,NY,NEW YORK,10011
2014,OPENERP INC,1,0,0,0,54,1707,CA,REDWOOD CITY,94063
2014,VSSOD CORPORATION,0,0,1,0,54,2002,CA,SUNNYVALE,94085
2014,FB LABORATORIES INC,1,0,1,0,32,2843,NY,HAUPPAUGE,11788
2014,SPARITY INC,11,1,3,0,54,8940,GA,NORCROSS,30092
2014,SPARITY INC,0,0,3,0,54,8940,GA,PEACHTREE CORNERS,30092
2014,CONSERVATECH INTERNATIONAL INC,0,0,1,0,81,9425,FL,MIAMI,33181
2014,QUANTICEL PHARMACEUTICALS INC,1,0,0,0,54,4388,CA,SAN DIEGO,92121
