Fiscal Year,Employer,Initial Approvals,Initial Denials,Continuing Approvals,Continuing Denials,NAICS,Tax ID,State,City,ZIP
2016,GLOBAL EXPORTS U S A INC,1,0,0,0,33,0392,FL,MIAMI,33122
2016,CAJUN AND GRILL OF AMERICA INC,1,0,0,0,72,3845,FL,MIAMI,33146
2016,FLORIDA FINE CARS INC,0,0,1,0,44,2798,FL,MIAMI,33169
2016,BANKRATE INC,0,0,1,0,52,3422,FL,MIAMI,33131
2016,BANKRATE INC,1,0,0,0,51,3422,NY,NEW YORK,10022
2016,ASTHMA & ALLERGY ASSOCS OF FLORIDA,1,0,0,0,62,0484,FL,MIAMI,33173
2016,LOBSERVATOIRE INTERNATINAL INC,1,0,1,0,54,1145,NY,NEW YORK,10013
2016,PACIFIC LTD CORP,0,0,2,0,32,6166,FL,BOCA RATON,33432
2016,CORPORATE CREATIONS INTL INC,0,0,1,0,56,8757,FL,PALM BEACH GARDENS,33410
2016,VIPS JET TOURS CORP DBA PEGASUS,0,0,1,0,56,7260,FL,ORLANDO,32824
2016,CARE FORCE INC,0,0,1,0,62,9046,FL,HIALEAH,33014
2016,MARTIN N ZAIAC MD PA,0,0,1,0,62,4361,FL,MIAMI BEACH,33140
2016,BENTOLI AGRI NUTRITION DBA BENTOLI,1,0,0,0,31,5493,TX,ELGIN,78621
2016,PERSONAL CHOICE HOME HEALTH SVCS,1,0,0,0,62,0916,FL,POMPANO BEACH,33062
2016,BLUESTAR LATIN AMERICA INC,0,0,1,0,54,8380,FL,HOLLYWOOD,33025
2016,FOUNDATION FOR HUMAN RIGHTS IN CUB,0,1,0,0,54,4157,FL,MIAMI,33135
2016,FLORIDA GRAND OPERA INC,1,0,0,0,71,6477,FL,MIAMI,33122
2016,BBX CAPITAL CORPORATION,1,0,0,0,53,7804,FL,FORT LAUDERDALE,33301
2016,C R AVIATION INC,0,0,1,0,48,3935,FL,MIAMI,33186
2016,ELECTRONE AMERICAS LTD CO,0,0,1,0,51,8038,FL,PEMBROKE PINES,33028
2016,CAMPUS MANAGEMENT CORPORATION,0,0,2,0,54,8155,FL,BOCA RATON,33431
2016,CAMPUS MANAGEMENT CORPORATION,1,0,5,0,54,8155,FL,BOCA RATON,33487
2016,MORE DIRECT INC,0,0,1,0,42,6173,FL,BOCA RATON,33431
2016,HAZARD CONTROL TECHNOLOGIES INC,0,0,1,0,92,1333,GA,FAYETTEVILLE,30214
2016,FEDERAL INC,0,0,2,0,54,2408,FL,BRADENTON,34205
2016,ATN INDUSTRIES INC,0,0,1,0,42,8971,FL,MIAMI,33131
2016,BCC ENGINEERING INC,1,0,0,0,54,0100,FL,MIAMI,33156
2016,BCC ENGINEERING INC,5,0,0,0,54,0100,FL,MIAMI,33173
2016,PENELOPE DIXON & ASSOCIATES INC,1,0,0,0,71,5084,NY,NEW YORK,10001
2016,SOUTHERN VALVE & FITTING USA INC,0,0,1,0,42,6944,CA,SAN FRANCISCO,94119
2016,AEROMATRIX INC USA,1,0,0,0,42,7953,FL,MIAMI,33172
2016,SCANSOURCE LATIN AMERICA INC,0,0,1,0,42,2066,FL,MIAMI,33172
2016,FLORIDA INTL ENTERPRISES INC,1,0,0,0,42,5800,FL,MIAMI,33178
2016,COTTON & ELSE INC,0,0,1,0,42,6132,FL,MIAMI,33134
2016,LIVING WELL ACLF INC DBA VILLA SER,0,0,1,0,62,6007,FL,MIAMI,33125
2016,SEAVIEW RESEARCH INC,0,0,1,0,54,6605,FL,MIAMI,33134
2016,TECHNOGROUP INC,0,0,0,1,81,3414,FL,POMPANO BEACH,33064
2016,ELITE INTERNATIONAL REALTY INC,1,0,0,0,53,8434,FL,MIAMI,33181
2016,ADDISON RESERVE COUNTRY CLUB INC,0,0,1,0,71,8533,FL,DELRAY BEACH,33446
2016,ELLIS GED & BODDEN PA,1,0,0,0,54,3108,FL,BOCA RATON,33487
2016,GRAPHIC SYSTEMS INTERNATIONAL INC,0,0,1,0,54,3370,FL,MIAMI,33122
2016,DCR WORKFORCE INC,0,0,2,0,51,8361,FL,BOCA RATON,33487
2016,DAILY FREIGHT CARGO CORP,1,0,0,0,48,3501,FL,MIAMI,33129
2016,SOLUTION BOX LLC,0,0,1,0,51,7571,FL,MIAMI,33126
2016,SLAVIC INTEGRATED ADMIN INC DBA SL,1,0,0,0,52,8221,FL,BOCA RATON,33487
2016,PAWS 2 HELP INC,0,0,1,0,54,8157,FL,WEST PALM BEACH,33409
2016,INPHYNET CONTRACTING SERVICES LLC,0,1,0,0,62,2862,FL,FORT LAUDERDALE,33323
2016,ORIGENE TECHNOLOGIES INC,0,0,3,0,54,6270,MD,ROCKVILLE,20850
2016,MANULI HYDRAULICS AMERICA INC,1,0,0,0,32,0496,PA,WARRENDALE,15086
2016,STANFORD ELECTRONIC INC,0,1,0,0,42,2875,FL,MIAMI,33172
2016,EFG CAPITAL INTERNATIONAL CORP,0,0,2,0,52,4942,FL,MIAMI,33131
2016,AOXING PHARMACEUTICAL COMPANY INC,1,0,0,0,42,6168,CA,FOSTER CITY,94404
2016,BOCA FLASHER INC,0,0,1,0,33,7270,FL,BOCA RATON,33487
2016,BOMBAY CAFE,0,0,1,0,72,7346,FL,FORT LAUDERDALE,33311
2016,OLE MEDIA SERVICES INC,1,0,0,0,56,2734,FL,MIAMI,33131
2016,EMERGENCY PEDIATRIC SERVICES PA,0,0,1,0,62,1301,FL,MIAMI,33146
2016,PASS CONSULTING CORPORATION,0,0,2,0,54,2050,FL,MIAMI,33137
2016,TRACFONE WIRELESS INC,0,0,11,0,51,5753,FL,MIAMI,33178
2016,KOBI KARP ARCHITECTURE & INTERIOR,0,0,1,0,54,5688,FL,MIAMI,33137
2016,HEALOGICS INC,1,0,0,0,54,8356,FL,JACKSONVILLE,32256
2016,WORLD THREADS INC DBA EBERJEY,1,0,0,0,42,3688,FL,MIAMI,33142
2016,THE CONVENIENT WHOLESALERS OF AMER,0,0,1,0,42,0235,FL,FORT LAUDERDALE,33309
2016,CHARLES H BENSON & ASSOCS ARCHITEC,1,0,0,0,54,1537,FL,MIAMI BEACH,33139
2016,THE ULTIMATE SOFTWARE GROUP INC,0,0,22,0,54,4077,FL,FORT LAUDERDALE,33326
2016,THE ULTIMATE SOFTWARE GROUP INC,0,0,1,0,54,4077,FL,WESTON,33326
2016,NIEVERA WILLIAMS DESIGN INC,0,1,0,0,54,1141,FL,PALM BEACH,33480
2016,KELLY GROUP ENTERPRISES CORP,0,0,1,0,42,1194,FL,MIAMI,33166
2016,CINEMOVES INC,1,0,0,0,33,5975,FL,NOKOMIS,34275
2016,GLOBAL CARGO CORPORATION,1,0,0,0,48,6208,FL,MIAMI,33122
2016,REPUBLIC SERVICES INC,2,0,12,1,56,6904,AZ,PHOENIX,85054
2016,CENTRO CULTURAL ESPANOL DE COOPERA,0,0,1,0,81,8459,FL,MIAMI,33132
2016,CENTRO CULTURAL ESPANOL DE COOPERA,1,0,0,0,92,8459,FL,MIAMI,33132
2016,AMERICAN LANGUAGE KOLLEGE INC,0,0,1,0,61,1082,FL,FORT LAUDERDALE,33394
2016,AMERICAN TOWER CORPORATION,0,0,15,0,51,3837,MA,BOSTON,02116
2016,DE NORA WATER TECHNOLOGIES CORP FK,2,0,1,0,54,6353,TX,SUGAR LAND,77478
2016,PEDIATRIX MED GROUP OF GEORGIA PC,1,0,0,0,62,1753,FL,FORT LAUDERDALE,33323
2016,PEDIATRIX MED GRP OF WASHINGTON IN,1,0,0,0,62,7187,FL,SUNRISE,33323
2016,GEO CORP INC,0,0,1,0,52,8229,CA,MONTEREY PARK,91754
2016,SAMLUT & COMPANY PRO ASSOC,1,0,0,0,54,5239,FL,MIAMI,33134
2016,DIXON HUGHES GOODMAN LLP,1,0,0,0,54,7981,NC,ASHEVILLE,28806
2016,THE HACKETT GROUP INC,2,0,17,1,54,0100,FL,MIAMI,33131
2016,ACC10 MIAMI CATALONIA COMPETITIVEN,1,0,0,0,54,3240,FL,MIAMI,33134
2016,FLORIDA GULF COAST UNIVERSITY,3,0,2,0,61,3801,FL,FORT MYERS,33965
2016,FLIGHTSTAR AIRCRAFT SERVICES LLC,0,0,2,0,48,5718,FL,JACKSONVILLE,32221
2016,REID AND ASSOCIATES EQUINE CLINIC,1,0,0,0,54,8117,FL,LOXAHATCHEE,33470
2016,AAJ COMP SVCS INC DBA AAJ TECH,0,0,6,0,54,2524,FL,FORT LAUDERDALE,33309
2016,HORN EICHENWALD INVESTMENTS CORP,1,0,0,0,52,3197,FL,MIAMI,33133
2016,V SHIPS USA LLC,0,0,1,0,33,3358,FL,FORT LAUDERDALE,33316
2016,AMERIMAX OF FLORIDA INC,0,0,0,1,42,3393,FL,MIAMI BEACH,33154
2016,CYPRESS MEDIA LLC DBA THE KANSAS C,0,0,1,0,51,4225,MO,KANSAS CITY,64108
2016,BEAUTY ELEMENTS CORP,1,0,0,0,44,6276,FL,HIALEAH,33014
2016,MEGASTRON INC,0,0,1,0,53,6473,FL,MIAMI,33146
2016,FAIRPORT INC,0,0,0,1,99,6729,FL,FORT LAUDERDALE,33315
2016,INFORMART2000 CORP,0,0,1,0,51,8543,FL,FORT LAUDERDALE,33321
2016,FLORIDA CRYSTALS CORPORATION,0,0,1,0,31,3338,FL,WEST PALM BEACH,33401
2016,WR GRACE & CO,1,0,6,0,32,3649,MD,COLUMBIA,21044
2016,GARCES & GARCES CARGO SERVICE INC,1,0,0,0,48,2173,FL,MIAMI,33122
2016,GARCES & GARCES CARGO SERVICE INC,0,0,1,0,48,2173,FL,MIAMI,33172
2016,KWOKCHENG ENTERPRISE INC DBA FULLE,1,0,0,0,42,4412,FL,MIAMI,33138
2016,RADISE INTERNATIONAL LC,2,0,2,0,54,5837,FL,WEST PALM BEACH,33404
2016,DEBTOR SERVICES INC,0,0,2,0,54,7352,FL,FORT LAUDERDALE,33313
2016,MASTEC SERVICES COMPANY INC,1,0,3,0,23,1004,FL,MIAMI,33131
2016,MASTEC SERVICES COMPANY INC,0,0,1,0,23,1004,FL,MIAMI,33134
2016,UNIVERSITY OF NC AT CHARLOTTE,1,0,0,0,61,1228,NC,CHARLOTTE,28223
2016,HORIZON INTL REMITTANCE INC,0,0,1,0,52,2093,FL,FORT LAUDERDALE,33316
2016,CES CONSULTANTS INC,1,0,0,0,54,2884,FL,HIALEAH,33016
2016,CES CONSULTANTS INC,0,0,1,0,54,2884,NY,LONG ISLAND CITY,11101
2016,ADULT & GERIATRIC INST OF FLORIDA,1,0,0,0,62,5660,FL,FORT LAUDERDALE,33334
2016,MILESTONE CONSULTING GROUP INC,3,1,2,1,54,2105,FL,FORT LAUDERDALE,33330
2016,COASTAL CONSTRUCTION OF MIAMI-DADE,1,0,0,0,23,2683,FL,MIAMI,33126
2016,CARD USA INC,0,0,1,0,72,3093,FL,HOLLYWOOD,33020
2016,CAKE DESIGNS CORP,0,0,0,1,31,4242,FL,MIAMI,33155
2016,MDFLOW EHR LLC,0,0,1,0,54,5777,FL,MIAMI,33166
2016,OBJECTNET TECHNOLOGIES INC,10,2,15,0,54,6767,GA,ATLANTA,30338
2016,POWERTRANS FREIGHT SYSTEMS INC,0,0,1,0,48,7097,FL,MIAMI,33180
2016,MDM BRICKELL HOTEL GROUP LTD,0,0,2,0,72,8852,FL,MIAMI,33134
2016,ONE TO ONE PHYSICAL THERAPY INC,1,0,0,0,62,2036,FL,DELRAY BEACH,33446
2016,DATACORE SOFTWARE CORPORATION,0,0,1,0,51,2663,FL,FORT LAUDERDALE,33309
2016,SYNERGISTIX INC,0,0,1,0,54,2682,FL,FORT LAUDERDALE,33325
2016,CHAI INVESTMENTS & ENTERPRISES INC,0,1,0,0,42,7234,FL,MIAMI,33156
2016,ORION MANUFACTURING INC,0,1,0,0,31,8848,GA,WILLIAMSON,30292
2016,KIDZ MEDICAL SVCS INC D/B/A CRITIC,0,0,1,0,62,9983,FL,CORAL GABLES,33146
2016,KIDZ MEDICAL SERVICES INC,0,0,1,0,62,9983,FL,MIAMI,33146
2016,BURDOCK & ASSOC INC DBA BURDOCK GR,1,0,0,0,54,0920,FL,ORLANDO,32814
2016,JIU-JITSU SELF DEFENSE SYSTEMS INC,0,0,1,0,71,3879,FL,NORTH MIAMI BEACH,33160
2016,MACPHERSON INSURANCE AGENCY INC,0,0,1,0,52,4926,FL,MIAMI,33134
2016,ADARA NETWORKS INC,1,0,0,0,54,6758,CA,SAN JOSE,95110
2016,GPI INTERNATIONAL INC,0,0,1,0,42,8797,TX,KATY,77449
2016,EXPO-AIR INC,0,0,1,0,22,6580,FL,MIAMI,33134
2016,SOCIETA DANTE ALIGHIERI D ITALIA I,0,0,0,1,61,7665,FL,MIAMI,33134
2016,NEXTERA ENERGY POWER MARKETING LLC,0,0,4,0,22,1428,FL,NORTH PALM BEACH,33408
2016,NEXTERA ENERGY POWER MARKETING LLC,0,0,1,0,61,1428,FL,NORTH PALM BEACH,33408
2016,LEXISNEXIS RISK DATA MGT INC,0,0,12,0,51,2445,GA,ALPHARETTA,30005
2016,NEWSMAX MEDIA INC,0,0,1,0,54,5199,FL,WEST PALM BEACH,33409
2016,GOVERNOR CONTROL SYSTEMS INC,2,0,1,0,54,5880,FL,FORT LAUDERDALE,33315
2016,NEWLINK COMMUNICATIONS GROUP INC,1,0,1,0,54,0269,FL,MIAMI,33131
2016,GLOBAL MGT AND INVESTMENTS CORP,1,0,0,0,56,2115,GA,STOCKBRIDGE,30281
2016,MICHAEL DIAZ JR ATTONEY AT LAW,0,0,1,0,54,4730,FL,MIAMI,33131
2016,AVP MULTIMEDIA INC,1,0,0,0,33,0537,FL,MIAMI,33181
2016,INFORMATION CONSULTANTS INC,1,0,0,0,54,3052,FL,HOLLYWOOD,33026
2016,RIZZANI DE ECCHER USA INC,0,0,1,0,54,6170,FL,MIAMI BEACH,33154
2016,ALMACO GROUP INC,0,0,1,0,23,9141,FL,BOCA RATON,33434
2016,HENCORP BECSTONE FINANCIAL SVCS LC,1,0,0,0,54,8983,FL,MIAMI,33131
2016,TRAX USA CORP,1,0,0,0,54,3518,FL,MIAMI,33133
2016,FINANCIAL RECOVERY GROUP INC,1,0,0,0,54,4748,FL,MIAMI,33176
2016,FIRST REINSURENCE SERVICES CORP,1,0,0,0,52,6471,FL,MIAMI,33193
2016,RESOLVE MARINE GROUP INC,2,0,0,0,48,6910,FL,FORT LAUDERDALE,33316
2016,HBO LATIN AMERICA PROD SERVICES LC,0,0,1,0,51,7610,FL,MIAMI,33134
2016,EMPOWER U INC,0,0,0,1,62,9207,FL,MIAMI,33147
2016,APPTIX,0,0,1,0,54,9646,VA,HERNDON,20171
2016,STONE & EQUIPMENT INC,1,0,0,0,32,5315,FL,MIAMI,33155
2016,QUALITY HEALTH CARE INC OF FLORIDA,0,0,1,0,62,7152,FL,SEBASTIAN,32958
2016,ATLANTIC BEARING SERVICES LC,1,0,0,0,42,9848,FL,MIAMI,33134
2016,PLC INTERNATIONAL INC,1,0,0,0,54,0981,FL,WEST PALM BEACH,33406
2016,BISCAYNEAMERICAS ADVISERS LLC,1,0,0,0,52,3185,FL,MIAMI,33131
2016,AERO SHADE TECHNOLOGIES INC,0,0,1,0,32,4675,FL,FORT PIERCE,34946
2016,IT SOFTWARE SOLUTIONS INC,1,2,6,0,54,0223,FL,FORT LAUDERDALE,33351
2016,I T SOFTWARE SOLUTIONS INC,1,0,0,0,54,0223,FL,SUNRISE,33351
2016,BOCA RATON PREPARATORY SCHOOL INC,0,0,1,0,61,1479,FL,BOCA RATON,33428
2016,AGUAMARINA GALERIA INC,1,0,0,0,62,2151,FL,MIAMI,33143
2016,LIS INTERNATIONAL GROUP LLC,0,0,1,0,33,4784,FL,DEERFIELD BEACH,33442
2016,INTERNATIONAL RESOURCE MGT INC,0,0,0,1,99,5968,FL,MIAMI,33134
2016,AWA SECURITY INC,1,0,0,0,56,9322,FL,HIALEAH,33016
2016,HOTEL GENPAR LTD DBA INTERCONTINEN,0,0,2,0,53,2710,FL,MIAMI,33175
2016,ETS POWER GROUP INC,0,0,1,0,54,8599,FL,STUART,34997
2016,ABSOLUTE WEB SERVICES INC,1,1,0,0,54,9489,FL,NORTH MIAMI BEACH,33160
2016,INSIGHT STRATEGY ADVISORS LLC,0,0,1,0,54,5787,NY,NEW YORK,10123
2016,NEXTERA E NERGY RESOURCES LLC,0,0,6,0,22,7582,FL,NORTH PALM BEACH,33408
2016,REHAB 1 OF CHARLOTTE COUNTY INC,0,0,1,0,62,8256,FL,PORT CHARLOTTE,33952
2016,MUTCHNIK CONSTRUCTION GROUP INC,0,0,1,0,23,3209,FL,MIAMI BEACH,33139
2016,MARKS & FLEISCHER PA,0,0,1,0,54,3731,FL,FORT LAUDERDALE,33315
2016,ALFA GL INC,1,2,5,0,54,3787,FL,MIAMI,33132
2016,TWIN TAILS SEAFOOD CORPORATION,0,0,1,0,42,5178,FL,MIAMI,33122
2016,BOUNTY GROUP HOLDING LLC,1,0,0,0,42,5723,FL,MIAMI,33134
2016,KOVER CORPORATION,0,0,1,0,99,2311,FL,PEMBROKE PINES,33028
2016,WWWORLD MEDIA INC,1,0,0,0,99,2363,FL,MIAMI,33127
2016,COOPER GENERAL GLOBAL SERVICES INC,0,0,1,0,51,2499,FL,MIAMI,33126
2016,STRATEGIC SYSTEMS & TECH CORP,0,0,1,0,56,3257,GA,SUWANEE,30024
2016,KIDNEY & HYPERTENSION SPECIALISTS,0,0,2,0,62,7376,FL,DELRAY BEACH,33484
2016,THE VICTORY CENTER INC,0,0,1,0,61,8171,FL,MIAMI,33180
2016,FORUMS GROUP INC,0,0,1,0,72,6226,FL,MIAMI,33186
2016,SUN RECYCLING LLC,0,0,1,0,56,7012,FL,LAKE WORTH,33462
2016,MHG SERVICES INC DBA MHG INSURANCE,0,0,1,0,52,0020,FL,FORT LAUDERDALE,33316
2016,E-BIZSOFT INC,0,0,1,0,54,7168,FL,PEMBROKE PINES,33029
2016,KARLVILLE DEVELOPMENT LLC,0,0,1,0,54,9770,FL,MIAMI,33142
2016,AIRTRUST CAPITAL CORP,0,0,1,0,53,1484,FL,MIAMI,33180
2016,LIVEOPS INC,0,0,2,0,56,5388,TX,AUSTIN,78730
2016,ANDROMEDA PRODUCTIONS INC,0,0,1,0,51,8259,FL,MIAMI,33134
2016,AKTIV ASSEKURANZ USA INC,0,0,1,0,52,8602,FL,FORT LAUDERDALE,33331
2016,CHETU INC,0,0,7,0,54,9101,FL,FORT LAUDERDALE,33322
2016,CHETU INC,0,0,4,1,54,9101,FL,PLANTATION,33322
2016,PENTAIR THERMAL MGT LLC,0,0,1,0,23,7284,MN,MINNEAPOLIS,55416
2016,EUROCHANNEL INC,0,0,1,0,51,9237,FL,MIAMI BEACH,33139
2016,TOUSSAINT LOUVERTURE HIGH SCHOOL,0,0,1,0,61,1102,FL,DELRAY BEACH,33444
2016,SOUTH BEACH RESORT DEVELOPMENT LLC,0,1,0,0,53,2162,FL,MIAMI BEACH,33139
2016,HORIZON REALTY & INVESTMENTS INC,0,0,1,0,53,6693,FL,MIAMI,33166
2016,TERREMARK NORTH AMERICA LLC,0,0,3,0,51,8178,TX,ADDISON,75001
2016,PINECREST CREEK CHARTER ACADEMY,0,0,1,0,61,8632,FL,ORLANDO,32805
2016,BEA ARCHITECTS INC,2,0,0,0,54,0158,FL,MIAMI,33142
2016,MAYERSOHN LAW GROUP PA,0,0,1,0,54,0395,FL,FORT LAUDERDALE,33309
2016,AUTO 7 INC,0,1,0,0,33,4762,FL,MIAMI,33146
2016,BORGES & ASSOCIATES PA,0,0,1,0,54,4764,FL,MIAMI,33131
2016,NEXSYS INTERNATIONAL LC,1,0,0,0,54,5260,FL,MIAMI,33180
2016,DELRAY PLANTS CO,0,0,1,0,11,8784,FL,VENUS,33960
2016,INTEGRATED MED CTR OF JUPITER PA,0,0,1,0,62,9428,FL,JUPITER,33458
2016,BEREAN GROUP INTERNATIONAL INC,0,0,2,0,54,1385,FL,PEMBROKE PINES,33028
2016,CELLULAR PLUS & ACCESSORIES INC DB,0,0,1,0,44,2257,FL,HOLLYWOOD,33025
2016,INTERPHASE GROUP INC,0,0,1,0,23,2965,FL,DELRAY BEACH,33483
2016,ALEXANDER REUS PA D/B/A DRRT,1,0,0,0,54,3960,FL,MIAMI,33130
2016,INBIZ CONCEPTS INC,7,1,2,2,54,4487,MA,NORWOOD,02062
2016,MILLENNIAL TECHNOLOGIES LLC,1,0,0,0,54,6487,FL,FORT LAUDERDALE,33309
2016,MOTIONPOINT CORPORATION,1,0,2,0,54,7909,FL,HOLLYWOOD,33083
2016,ANDY R INC,0,0,1,0,71,0348,TX,AUSTIN,78703
2016,SENSORMATIC ELECTRONICS LLC,2,0,4,0,56,1385,FL,BOCA RATON,33431
2016,SENSORMATIC ELECTRONICS LLC,0,0,1,0,56,1385,FL,BOCA RATON,33487
2016,NEORIS USA INC,0,0,2,0,54,2482,FL,MIAMI,33126
2016,LA COMUNIDAD CORPORATION,0,0,2,0,54,6457,VA,MC LEAN,22102
2016,PARK N GO OF NEBRASKA LLC,0,1,0,0,81,7504,NJ,EAST BRUNSWICK,08816
2016,IP-COM LLC,0,0,1,0,42,7566,FL,HOLLYWOOD,33027
2016,RESOURCE INFORMATICA INC,1,0,0,0,54,9892,FL,MIAMI,33131
2016,BREAKTHROUGHIT,0,0,1,0,56,0416,FL,MIAMI BEACH,33139
2016,CPG SOLUTIONS LLC,0,0,3,0,54,1771,NJ,EDISON,08837
2016,CRISPIN PORTER & BOGUSKY LLC,0,0,4,0,54,3056,FL,MIAMI,33133
2016,EFACEC USA INC,0,0,1,0,42,9144,GA,NORCROSS,30071
2016,A TOUCH OF CLASS EVENT PRODS & REN,0,0,0,1,81,0776,FL,MIAMI,33131
2016,PETERSON & SMITH EQUINE HOSP LLC,1,0,1,0,54,2193,FL,OCALA,34474
2016,IMC-HEARTWAY LLC,0,0,0,1,42,4802,FL,FORT MYERS,33912
2016,NETTING SOLUTIONS LLC,0,0,1,0,54,5146,FL,MIAMI,33130
2016,EGGERTSSON TRADING INC,0,0,1,0,99,9980,FL,POMPANO BEACH,33060
2016,DAISSA INC,0,0,1,0,42,5159,TX,CONROE,77385
2016,SIFER COMMERCIAL ALLIANCES LLC,1,0,0,0,54,0758,FL,FORT LAUDERDALE,33309
2016,MAGAYA CORP,0,0,1,0,51,6513,FL,MIAMI,33166
2016,UPSTREAM DOWNSTREAM SPECIALIZED SE,1,0,1,1,54,9548,FL,HOLLYWOOD,33029
2016,ENERGID TECHNOLOGIES CORPORATION,1,0,1,0,54,5826,MA,CAMBRIDGE,02138
2016,FLORIDA RUS INC,0,0,1,0,51,5630,FL,NORTH MIAMI BEACH,33160
2016,MEDUSIND OF MIAMI INC,0,0,3,0,54,7869,FL,MIAMI,33178
2016,BRIGHTSTAR US INC,0,0,8,0,51,8540,IL,LIBERTYVILLE,60048
2016,JET AIRCRAFT MAINTENANCE INC,0,0,1,0,48,1361,FL,MIAMI,33166
2016,AGS US INC,0,0,1,0,42,1543,FL,FORT LAUDERDALE,33314
2016,US PHARMACEUTICAL GR LLC DBA CONVE,0,0,1,0,56,2695,FL,FORT LAUDERDALE,33323
2016,CROEM INC,1,0,1,0,54,5483,FL,HOLLYWOOD,33027
2016,JACOBO & ASSOCIATES INC,0,1,0,0,54,0383,FL,HIALEAH,33016
2016,SHRIJI LLC,0,0,1,0,72,2842,FL,FORT MYERS,33912
2016,ARDOR HEALTH SOLUTIONS,0,0,2,0,56,3176,FL,POMPANO BEACH,33076
2016,PREMIER CARE NURSES OF AMERICA INC,0,0,1,0,62,4114,FL,BOCA RATON,33431
2016,SKYPOSTAL INC,1,0,0,0,49,4175,FL,MIAMI,33126
2016,CRESCENT SOLUTIONS DBA CRESCENT ST,1,0,0,0,56,4593,CA,IRVINE,92614
2016,HOTEL MOTEL INC,0,0,1,0,56,5037,FL,FT LAUDERDALE,33305
2016,HARVEST VALLEY II INC,1,0,0,0,42,8877,FL,APOPKA,32703
2016,GCME INC,0,0,1,0,54,0436,FL,WEST PALM BEACH,33404
2016,AMERICAN HOMECARE EQUIPMENT INC,1,0,0,0,53,3212,FL,FORT LAUDERDALE,33309
2016,HERNANDEZ & COMPANY PA,1,0,1,0,54,9218,FL,MIAMI,33134
2016,PENROD MANAGEMENT GROUP INC,0,0,2,0,54,1495,FL,MIAMI BEACH,33139
2016,EMBRAER AIRCRAFT HOLDING INC,1,0,0,0,33,6742,FL,FORT LAUDERDALE,33315
2016,SOUTHERN WINE & SPIRITS OF ILLINOI,1,0,0,0,42,8658,IL,BOLINGBROOK,60440
2016,BOIES SCHILLER FLEXNER LLP,0,0,1,0,54,0056,NY,NEW YORK,10022
2016,AMIEE LYNN INC,0,0,1,0,42,0566,NJ,RIDGEFIELD,07657
2016,TRACE INTERNATIONAL INC,2,0,0,0,81,2716,MD,ANNAPOLIS,21401
2016,NAVIAUX DUBOW & HARRIS LLC,0,0,1,0,55,4012,IL,CHICAGO,60606
2016,EVERBRITE LLC,0,0,1,0,33,4066,WI,GREENFIELD,53228
2016,LAW OFF OF CHERIE E COOKORINIS P C,0,0,1,0,54,4894,GA,ATLANTA,30350
2016,FORELLA GROUP LLC,0,0,1,0,54,5651,VA,FAIRFAX,22031
2016,SPUNTECH INDUSTRIES INC,0,0,1,0,31,5760,NC,ROXBORO,27573
2016,MOORELAND HOLDINGS LLC DBA MOORELA,0,0,1,0,52,6660,CT,GREENWICH,06830
2016,NAJSOFT INC,1,10,2,15,54,7715,CA,CARMICHAEL,95608
2016,BOONE HALL FARMS INC,0,0,1,0,11,7803,SC,MOUNT PLEASANT,29466
2016,LIGHTNING BOLT SOLUTIONS INC,2,0,0,0,54,8046,CA,SOUTH SAN FRANCISCO,94080
2016,ADAPTIVE PLANNING INC NOW KNOWN AS,0,0,5,0,54,8215,CA,PALO ALTO,94303
2016,PATHOLOGY CONSULTANTS OF GEORGIA D,0,1,0,0,62,9489,GA,DAHLONEGA,30533
2016,THYSSENKRUPP PRESTA NORTH AMERICA,1,0,0,0,33,2039,IN,TERRE HAUTE,47802
2016,AURORA PARTS & ACCESSORIES LLC,0,0,1,0,33,8999,IN,LEBANON,46052
2016,CNM LLP,0,0,2,0,54,2484,CA,WOODLAND HILLS,91367
2016,ACHIEVEMENT FIRST INC,0,0,1,0,55,3744,NY,BROOKLYN,11201
2016,TRANSPLANT CONNECT INC,0,1,3,0,54,5667,CA,SANTA MONICA,90405
2016,NORTHGATEARINSO INC,0,0,9,1,54,5969,FL,JACKSONVILLE,32256
2016,OPS CORP D/B/A VALOR EQUITY PARTNE,0,0,1,0,52,6574,IL,CHICAGO,60611
2016,THE MOSSER COMPANIES INC,0,0,1,0,53,1978,CA,SAN FRANCISCO,94103
2016,VIMALRAJ INC DBA CESTA,0,0,1,0,54,2092,NC,CARY,27513
2016,THE NEW IEM LLC,1,0,0,0,33,2631,CA,FREMONT,94539
2016,MOBILITIE LLC,0,0,6,0,54,2646,CA,NEWPORT BEACH,92660
2016,CENTURY CAPITAL MANAGEMENT LLC,0,0,1,0,52,4946,MA,BOSTON,02110
2016,RELIABLE SOFTWARE RESOURCES INC,96,17,167,8,54,8462,MI,NORTHVILLE,48167
2016,SK HYNIX MEMORY SOLUTIONS INC,11,0,13,0,33,9928,CA,SAN JOSE,95134
2016,DATA MART SYSTEMS INC,0,0,11,1,54,2997,NJ,HILLSBOROUGH,08844
2016,IFACTOR CONSULTING INC,4,0,6,0,54,3656,AZ,TEMPE,85281
2016,SELL BY EWAY CORP,0,0,2,0,45,4689,NJ,RIDGEFIELD,07657
2016,GLOBAL AUTISM PROJECT,1,0,0,0,61,8586,NY,BROOKLYN,11215
2016,FUGEN IT SOLUTIONS INC,0,0,1,0,54,0761,NJ,SOUTH PLAINFIELD,07080
